speed,steering_angle,dist_left,dist_right,road_curve,action
63.708610696262625,7.816836425690075,2.7638213918808505,1.4612309950946187,-10.87748675353668,KEEP_LANE
115.56428757689245,9.678233789250855,2.0816772267770793,1.9440152859090332,-1.2389236323520094,KEEP_LANE
95.87945476302646,8.334066990051728,1.0335294487671285,1.584116515767835,-11.185234842116323,KEEP_LANE
83.8792635777333,1.3437102188287322,1.7835661860273548,1.2738769548026987,6.4285549396294766,KEEP_LANE
44.041677639819284,-2.9600763046098915,0.7819661187947756,1.5963643062410995,-13.512904026984344,KEEP_LANE
44.03950683025824,-2.2690992548026756,1.9452070352670108,0.4443640049866324,-3.0012878682819997,CHANGE_LEFT
35.22752509513795,-2.9236242052902153,2.6906938869831714,1.337893352086446,-10.043378262939065,KEEP_LANE
107.95585311974416,17.00655145300597,2.054613124872359,2.5211871960751355,1.2682468513496188,KEEP_LANE
84.1003510568888,8.903350834212928,2.1297637522762787,2.758433999307139,-3.6634167713775767,KEEP_LANE
93.7265320016441,-44.1058295199642,0.6334540769780266,3.2515872756703064,1.7676210325026385,CHANGE_RIGHT
31.85260448662222,9.838511647946415,0.5353615992657516,2.0169423708171195,0.2235055496636566,CHANGE_RIGHT
117.29188669457949,2.921042920781623,0.488740630694518,1.8282104056522743,-9.866590277241103,CHANGE_RIGHT
104.91983767203796,-0.28063134668846124,2.2868716277988295,2.151681286811444,6.268770635290219,KEEP_LANE
49.11051996104486,-5.827776796333287,1.705017862319319,2.0312515667606785,-0.487656518431153,KEEP_LANE
46.36424704863906,16.861690799790203,1.254759787812959,2.6000952752282007,-9.885290078659004,KEEP_LANE
46.50640588680905,14.212896931842868,2.031611111899785,2.3127751543643424,22.409265562057925,CHANGE_RIGHT
57.381801866358394,-11.593165017354137,2.3075844154223515,1.802247267775003,4.764301667171248,KEEP_LANE
77.22807884690141,6.105784306868027,2.5156070542419386,1.9877677043263513,-1.5326055339930547,KEEP_LANE
68.87505167779042,-14.57485101811929,0.2,2.0341559986192586,14.152045267018234,CHANGE_RIGHT
56.21062261782377,-20.69427247183396,2.0571492148778416,2.1854126953616726,18.41815609386607,CHANGE_RIGHT
85.06676052501416,-9.400758368849477,1.584608747497338,2.967949524468948,-1.453494223138852,KEEP_LANE
42.55444745868377,12.93590208574138,1.8800669122576084,0.9783382151173345,3.47397486434762,KEEP_LANE
56.29301836816963,14.2968756806413,2.3527441191666285,1.56859770281313,-9.88002818002941,KEEP_LANE
62.97256589643225,7.696281301459394,1.0222294825932288,1.9202567089176874,-1.471927507680115,KEEP_LANE
71.04629857953324,10.876436802719956,2.053933998523481,2.8199792009238807,-1.9906255375986985,KEEP_LANE
100.66583652537122,7.742674306724376,0.819501833404102,1.2807688839024092,1.84827033621654,KEEP_LANE
47.97064039425238,-9.622223928344283,0.743292568383763,2.9960859631151022,3.3276047863701037,KEEP_LANE
76.28109945722505,6.47883817010911,1.4177394072945608,1.0817712338539844,5.5982844882805995,KEEP_LANE
83.31731119758382,12.006142878415234,1.9319080345956725,2.204752580935803,2.3764265629995913,KEEP_LANE
34.18053714479979,11.314369947203614,1.7489229664119226,0.7787478838440636,-12.107426266291645,KEEP_LANE
84.67903667112945,17.833700572119643,0.8038702838662599,1.9022795018288126,-9.384671057410849,KEEP_LANE
45.347171131856236,10.624557708015956,1.4319947424436714,2.051117690693603,-5.46407619463673,KEEP_LANE
35.854643368675156,5.271723113123744,1.6189897959757595,3.125515054014875,-2.8224059192322883,KEEP_LANE
115.39969835279999,16.052253574746413,0.8154262764748297,1.8197168399690828,10.507742904721134,KEEP_LANE
